,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
2279,2279,1503612783591,8,3,-2,-1,-2,-1,1,35
2280,2280,1503612783598,0,-4,-3,0,-1,-1,5,28
2281,2281,1503612783612,5,5,1,3,0,2,1,23
2282,2282,1503612783620,-3,4,-2,-2,-2,-3,-4,-24
2283,2283,1503612783631,3,5,0,-3,-6,-2,-1,11
2284,2284,1503612783643,12,4,3,4,1,-3,-6,32
2285,2285,1503612783651,3,10,2,0,-2,-2,2,-7
2286,2286,1503612783657,3,-4,-5,-4,-10,3,-4,8
2287,2287,1503612783673,-4,-3,3,-1,-4,-2,1,20
2288,2288,1503612783681,1,-1,-3,-1,-1,0,1,-9
2289,2289,1503612783688,-6,-6,-3,0,3,-3,-8,-5
2290,2290,1503612783703,4,3,0,-1,-8,-1,9,-6
2291,2291,1503612783704,-5,-2,-2,0,5,3,0,5
2292,2292,1503612783710,6,-4,-8,-4,-4,-2,-8,-3
2293,2293,1503612783711,-10,17,7,1,2,-3,1,1
2294,2294,1503612783717,5,-7,-3,-1,0,1,-3,0
2295,2295,1503612783718,8,11,1,1,2,-2,-11,4
2296,2296,1503612783734,8,-5,-6,-3,2,-1,-5,-9
